,code,start_date,end_date,trader_name,trader_amount,type
389429,000159.SZ,,20190412,华泰证券股份有限公司成都蜀金路证券营业部,12198816.0,"02,04"
389436,300158.SZ,,20190412,华泰证券股份有限公司无锡金融一街证券营业部,17338266.0,02
389442,300158.SZ,,20190412,华泰证券股份有限公司武汉民族大道证券营业部,10181053.84,02
389452,300356.SZ,,20190412,华泰证券股份有限公司台州中心大道证券营业部,17518308.0,02
389453,300356.SZ,,20190412,华泰证券股份有限公司青岛宁夏路证券营业部,15661011.0,02
389476,000723.SZ,,20190412,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,95365378.84,"02,04"
389478,000723.SZ,,20190412,华泰证券股份有限公司吴江盛泽镇市场路证券营业部,103889919.18,"02,04"
389492,300110.SZ,,20190412,华泰证券股份有限公司淮安分公司,20216646.76,02
389503,300472.SZ,,20190412,华泰证券股份有限公司天津华昌道证券营业部,13997390.0,02
389510,300152.SZ,,20190412,华泰证券股份有限公司福州五一北路证券营业部,2137938.0,02
389521,300194.SZ,,20190412,华泰证券股份有限公司江西分公司,32397089.9,03
389535,000531.SZ,,20190412,华泰证券股份有限公司太原体育路证券营业部,23237325.2,02
389548,000607.SZ,,20190412,华泰证券股份有限公司北京广渠门内大街证券营业部,6770000.0,02
389566,300663.SZ,,20190412,华泰证券股份有限公司上海静安区威海路证券营业部,16853087.41,03
389583,300194.SZ,,20190412,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,36567289.18,03
389616,300275.SZ,,20190412,华泰证券股份有限公司天津勤俭道证券营业部,3509711.0,02
389713,600710.SH,20190411,20190412,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,12420656.0,05
389730,600710.SH,20190411,20190412,华泰证券股份有限公司常州东横街证券营业部,13077121.0,05
389748,300552.SZ,,20190412,华泰证券股份有限公司上海静安区威海路证券营业部,5867391.0,03
389750,603879.SH,20190411,20190412,华泰证券股份有限公司无锡梁清路证券营业部,11956040.0,05
389762,600178.SH,,20190412,华泰证券股份有限公司宁波柳汀街证券营业部,5004000.0,02
389768,600710.SH,,20190412,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,11216126.0,02
389772,600794.SH,,20190412,华泰证券股份有限公司张家港杨舍东街证券营业部,29105668.37,02
389774,600794.SH,,20190412,华泰证券股份有限公司江阴分公司,15625182.0,02
389784,600710.SH,,20190412,华泰证券股份有限公司南京中央路第三证券营业部,5243582.0,02
389791,600150.SH,,20190412,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,47125719.0,03
389794,600513.SH,,20190412,华泰证券股份有限公司上海武定路证券营业部,3326950.0,02
389821,002590.SZ,,20190412,华泰证券股份有限公司合肥创新大道证券营业部,3362492.32,02
389825,002590.SZ,,20190412,华泰证券股份有限公司南京江宁金箔路证券营业部,7985808.0,02
389845,000927.SZ,,20190412,华泰证券股份有限公司永嘉阳光大道证券营业部,9574838.0,03
389855,000514.SZ,,20190412,华泰证券股份有限公司徐州青年路证券营业部,6267618.0,03
389866,600150.SH,,20190412,华泰证券股份有限公司江阴分公司,115349733.85,03
389870,600150.SH,,20190412,华泰证券股份有限公司杭州求是路证券营业部,57264409.32,03
389872,603679.SH,20190411,20190412,华泰证券股份有限公司深圳彩田路证券营业部,8498611.6,05
389911,000004.SZ,,20190412,华泰证券股份有限公司深圳海德三道证券营业部,1458717.94,02
389918,000862.SZ,20190411,20190412,华泰证券股份有限公司苏州何山路证券营业部,55278825.08,05
389975,002730.SZ,,20190412,华泰证券股份有限公司马鞍山华飞路证券营业部,8555652.0,03
389976,002730.SZ,,20190412,华泰证券股份有限公司上海分公司,7339594.4,03
390034,002731.SZ,20190410,20190412,华泰证券股份有限公司南京户部街证券营业部,6965395.0,05
390062,002210.SZ,,20190412,华泰证券股份有限公司深圳红荔路证券营业部,15900824.0,02
390079,000531.SZ,20190411,20190415,华泰证券股份有限公司太原体育路证券营业部,48534110.26,05
390080,000531.SZ,20190411,20190415,华泰证券股份有限公司泰州分公司,18067159.0,05
390091,000958.SZ,20190412,20190415,华泰证券股份有限公司无锡金融一街证券营业部,7481526.24,05
390101,002768.SZ,,20190415,华泰证券股份有限公司苏州吴中大道证券营业部,12900624.0,02
390139,000862.SZ,,20190415,华泰证券股份有限公司苏州何山路证券营业部,19402981.87,"03,04"
390145,000912.SZ,,20190415,华泰证券股份有限公司杭州求是路证券营业部,18879346.0,03
390149,000912.SZ,,20190415,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,8196490.59,03
390178,000800.SZ,20190412,20190415,华泰证券股份有限公司上海黄河路证券营业部,3876737.0,05
390196,002547.SZ,,20190415,华泰证券股份有限公司台州中心大道证券营业部,21458987.0,02
390204,002210.SZ,,20190415,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,48230254.84,02
390211,002210.SZ,,20190415,华泰证券股份有限公司广州云城西路证券营业部,14674649.62,02
390230,002496.SZ,,20190415,华泰证券股份有限公司南京广州路证券营业部,7320443.0,02
390231,002496.SZ,,20190415,华泰证券股份有限公司盐城大丰人民南路证券营业部,9505439.0,02
390246,002198.SZ,,20190415,华泰证券股份有限公司北京雍和宫证券营业部,11971228.0,02
390259,002766.SZ,,20190415,华泰证券股份有限公司江阴分公司,2413044.0,02
390273,000838.SZ,,20190415,华泰证券股份有限公司无锡永乐路证券营业部,6982605.0,02
390278,000838.SZ,,20190415,华泰证券股份有限公司泰州分公司,4310859.0,02
390281,000829.SZ,,20190415,华泰证券股份有限公司重庆春晖路证券营业部,12110719.38,02
390289,000958.SZ,,20190415,华泰证券股份有限公司无锡金融一街证券营业部,7473636.24,02
390298,000800.SZ,,20190415,华泰证券股份有限公司上海黄河路证券营业部,3876737.0,02
390333,300694.SZ,20190411,20190415,华泰证券股份有限公司扬州文昌中路证券营业部,18711826.0,05
390335,002629.SZ,,20190415,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,18986857.44,"03,04"
390355,002731.SZ,,20190415,华泰证券股份有限公司江阴分公司,27735309.16,03
390380,300766.SZ,,20190415,华泰证券股份有限公司上海武定路证券营业部,77886954.91,"04,07"
390412,300176.SZ,20190415,20190415,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,71628098.0,"03,07"
390422,300766.SZ,20190415,20190415,华泰证券股份有限公司上海武定路证券营业部,77886954.91,"04,07"
390470,600393.SH,,20190415,华泰证券股份有限公司南京六合彤华街证券营业部,10032380.28,02
390471,601126.SH,,20190415,华泰证券股份有限公司深圳红荔路证券营业部,8084402.0,02
390477,601949.SH,,20190415,华泰证券股份有限公司南通人民中路证券营业部,10245835.0,02
390488,601126.SH,,20190415,华泰证券股份有限公司江阴分公司,2209492.0,02
390507,600292.SH,,20190415,华泰证券股份有限公司无锡永乐路证券营业部,9197013.51,02
390518,600178.SH,,20190415,华泰证券股份有限公司宁波柳汀街证券营业部,4832822.0,02
390521,603329.SH,,20190415,华泰证券股份有限公司成都人民南路证券营业部,9019036.94,03
390525,600444.SH,,20190415,华泰证券股份有限公司江西分公司,8845549.0,03
390526,600444.SH,,20190415,华泰证券股份有限公司徐州和平路证券营业部,3705679.0,03
390574,600365.SH,20190412,20190415,华泰证券股份有限公司南京解放路证券营业部,24412594.0,05
390579,600081.SH,20190412,20190415,华泰证券股份有限公司南京户部街证券营业部,16929259.4,05
390581,600365.SH,20190412,20190415,华泰证券股份有限公司湖南分公司,11996683.0,05
390596,002210.SZ,20190412,20190415,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,57287243.84,05
390622,300194.SZ,,20190415,华泰证券股份有限公司南京中华路证券营业部,18387209.75,02
390626,300194.SZ,,20190415,华泰证券股份有限公司绍兴府山证券营业部,10661644.0,02
390642,300694.SZ,,20190415,华泰证券股份有限公司扬州文昌中路证券营业部,12432291.0,"02,04"
390644,300694.SZ,,20190415,华泰证券股份有限公司江西分公司,12162052.69,"02,04"
390664,300173.SZ,,20190415,华泰证券股份有限公司杭州求是路证券营业部,6579926.0,02
390693,300158.SZ,,20190415,华泰证券股份有限公司无锡金融一街证券营业部,15780055.0,02
390702,300176.SZ,,20190415,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,71628098.0,"03,07"
390727,000723.SZ,,20190416,华泰证券股份有限公司吴江盛泽镇市场路证券营业部,54147864.0,"02,03,04"
390730,000070.SZ,,20190416,华泰证券股份有限公司湖南分公司,16177232.0,02
390739,000823.SZ,,20190416,华泰证券股份有限公司台州中心大道证券营业部,27106980.0,02
390740,000823.SZ,,20190416,华泰证券股份有限公司无锡金融一街证券营业部,22582258.0,02
390754,002118.SZ,,20190416,华泰证券股份有限公司湖南分公司,26825009.0,02
390767,002547.SZ,,20190416,华泰证券股份有限公司台州中心大道证券营业部,18316503.56,"02,04"
390779,000063.SZ,,20190416,华泰证券股份有限公司常州分公司,121955525.51,02
390831,002629.SZ,,20190416,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,11943979.0,02
390843,002115.SZ,,20190416,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,14392742.0,02
390862,000823.SZ,,20190416,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,12086234.0,02
390871,000627.SZ,,20190416,华泰证券股份有限公司深圳彩田路证券营业部,8976279.0,02
390875,002167.SZ,,20190416,华泰证券股份有限公司上海武定路证券营业部,27805187.5,03
390879,002167.SZ,,20190416,华泰证券股份有限公司扬州文昌中路证券营业部,9524264.0,03
390927,002733.SZ,20190412,20190416,华泰证券股份有限公司深圳益田路营业部,47993965.21,05
390934,002780.SZ,20190412,20190416,华泰证券股份有限公司南京中山北路证券营业部,7159836.0,05
390974,002617.SZ,,20190416,华泰证券股份有限公司上海武定路证券营业部,27466503.9,03
391018,600868.SH,,20190416,华泰证券股份有限公司湖南分公司,26720139.0,02
391047,600868.SH,,20190416,华泰证券股份有限公司山东分公司,6056380.0,02
391048,600666.SH,,20190416,华泰证券股份有限公司重庆春晖路证券营业部,60750942.58,02
391062,000416.SZ,,20190416,华泰证券股份有限公司厦门厦禾路证券营业部,9714600.5,03
391082,600758.SH,20190412,20190416,华泰证券股份有限公司北京苏州街证券营业部,9126123.0,05
391097,603300.SH,20190412,20190416,华泰证券股份有限公司杭州求是路证券营业部,16727406.0,05
391100,600666.SH,,20190416,华泰证券股份有限公司绍兴府山证券营业部,11075125.24,02
391112,600517.SH,,20190416,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,48668962.0,02
391148,600238.SH,20190412,20190416,华泰证券股份有限公司杭州求是路证券营业部,5883440.0,06
391154,600891.SH,20190412,20190416,华泰证券股份有限公司苏州吴江区高新路证券营业部,670500.0,06
391158,600687.SH,20190412,20190416,华泰证券股份有限公司深圳红荔路证券营业部,275280.0,06
391166,600325.SH,,20190416,华泰证券股份有限公司沈阳大西路证券营业部,16390159.0,02
391174,600517.SH,,20190416,华泰证券股份有限公司广州天河东路证券营业部,23452188.15,02
391184,600081.SH,,20190416,华泰证券股份有限公司成都蜀金路证券营业部,10397669.0,03
391190,600830.SH,,20190416,华泰证券股份有限公司常州和平北路证券营业部,3452668.26,03
391197,300136.SZ,,20190416,华泰证券股份有限公司北京西三环北路证券营业部,65985590.0,02
391204,300194.SZ,,20190416,华泰证券股份有限公司无锡分公司,16391923.46,"02,04"
391210,300194.SZ,,20190416,华泰证券股份有限公司南京中华路证券营业部,19899964.0,"02,04"
391212,300322.SZ,,20190416,华泰证券股份有限公司深圳前海证券营业部,18036600.0,02
391222,600666.SH,20190412,20190416,华泰证券股份有限公司重庆春晖路证券营业部,120794825.18,05
391227,603300.SH,20190412,20190416,华泰证券股份有限公司上海武定路证券营业部,7851381.0,05
391229,600599.SH,20190412,20190416,华泰证券股份有限公司武汉武珞路证券营业部,13487776.26,05
391231,600599.SH,20190412,20190416,华泰证券股份有限公司上海武定路证券营业部,3595129.79,05
391237,601949.SH,20190412,20190416,华泰证券股份有限公司南通人民中路证券营业部,28017497.41,05
391301,300072.SZ,,20190416,华泰证券股份有限公司无锡金融一街证券营业部,22545148.0,02
391337,300229.SZ,,20190416,华泰证券股份有限公司无锡金融一街证券营业部,20412992.75,03
391363,300573.SZ,20190412,20190416,华泰证券股份有限公司深圳深南大道证券营业部,14632325.45,05
391409,300472.SZ,20190412,20190416,华泰证券股份有限公司天津华昌道证券营业部,17762425.1,05
391426,300695.SZ,,20190416,华泰证券股份有限公司郑州农业路证券营业部,1705554.0,02
391439,300766.SZ,,20190416,华泰证券股份有限公司上海武定路证券营业部,68084492.54,"02,04"
391442,300766.SZ,,20190416,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,25295144.04,"02,04"
391482,600620.SH,20190415,20190417,华泰证券股份有限公司南京解放路证券营业部,21233940.0,05
391483,600620.SH,20190415,20190417,华泰证券股份有限公司深圳红荔路证券营业部,12181408.0,05
391566,000723.SZ,,20190417,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,116096202.94,"02,04"
391573,000958.SZ,,20190417,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,21568102.0,02
391574,000958.SZ,,20190417,华泰证券股份有限公司江西分公司,18856581.4,02
391658,300694.SZ,,20190417,华泰证券股份有限公司深圳深南大道证券营业部,10201638.65,"02,04"
391740,000800.SZ,,20190417,华泰证券股份有限公司无锡金融一街证券营业部,24886444.0,02
391746,000800.SZ,,20190417,华泰证券股份有限公司海门长江路证券营业部,27470127.14,02
391764,300698.SZ,20190415,20190417,华泰证券股份有限公司镇江句容华阳北路证券营业部,6686105.0,05
391774,000723.SZ,20190415,20190417,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,132454869.18,05
391775,000723.SZ,20190415,20190417,华泰证券股份有限公司吴江盛泽镇市场路证券营业部,193798047.48,05
391797,002565.SZ,,20190417,华泰证券股份有限公司台州中心大道证券营业部,29319882.0,02
391800,002565.SZ,,20190417,华泰证券股份有限公司南京东苑路证券营业部,34499316.0,02
391808,002118.SZ,,20190417,华泰证券股份有限公司泰州分公司,16243261.17,02
391810,002118.SZ,,20190417,华泰证券股份有限公司湖南分公司,27431066.13,02
391828,600794.SH,,20190417,华泰证券股份有限公司南京中华路证券营业部,25387675.9,02
391831,600794.SH,,20190417,华泰证券股份有限公司浙江分公司,30824227.8,02
391904,300325.SZ,,20190418,华泰证券股份有限公司深圳益田路营业部,13479491.0,02
391906,300325.SZ,,20190418,华泰证券股份有限公司深圳深南大道基金大厦证券营业部,12268569.74,02
391921,300299.SZ,,20190418,华泰证券股份有限公司上海奉贤区望园南路证券营业部,11846208.6,02
391922,300299.SZ,,20190418,华泰证券股份有限公司湖南分公司,12058672.4,02
391947,300194.SZ,,20190418,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,33152283.0,03
391967,002783.SZ,20190416,20190418,华泰证券股份有限公司南京中华路证券营业部,47649230.8,05
391974,002057.SZ,20190416,20190418,华泰证券股份有限公司上海浦东新区妙境路证券营业部,38012331.4,05
391982,002057.SZ,20190416,20190418,华泰证券股份有限公司北京西三环北路证券营业部,14688748.6,05
391983,002057.SZ,20190416,20190418,华泰证券股份有限公司广州环市东路证券营业部,20292596.0,05
391984,002215.SZ,20190416,20190418,华泰证券股份有限公司湖南分公司,17438061.0,05
392003,300072.SZ,,20190418,华泰证券股份有限公司上海普陀区江宁路证券营业部,54539186.6,02
392037,300292.SZ,,20190418,华泰证券股份有限公司上海奉贤区望园南路证券营业部,23989116.0,02
392110,002892.SZ,,20190418,华泰证券股份有限公司广州体育东路证券营业部,8087641.62,02
392125,002796.SZ,,20190418,华泰证券股份有限公司北京月坛南街证券营业部,5849144.66,03
392131,002761.SZ,,20190418,华泰证券股份有限公司上海武定路证券营业部,9322523.6,03
392173,002547.SZ,,20190418,华泰证券股份有限公司上海奉贤区望园南路证券营业部,21937717.97,02
392181,002385.SZ,,20190418,华泰证券股份有限公司江阴分公司,35600623.78,02
392192,002684.SZ,,20190418,华泰证券股份有限公司重庆春晖路证券营业部,9072671.0,02
392204,002662.SZ,,20190418,华泰证券股份有限公司深圳深南大道基金大厦证券营业部,11354263.0,02
392212,000159.SZ,,20190418,华泰证券股份有限公司杭州求是路证券营业部,19468583.0,"02,04"
392218,002210.SZ,,20190418,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,48791561.08,"02,03"
392237,603998.SH,,20190418,华泰证券股份有限公司南宁中泰路证券营业部,19868019.0,02
392261,000836.SZ,,20190418,华泰证券股份有限公司成都南一环路第二证券营业部,31132005.0,02
392263,000836.SZ,,20190418,华泰证券股份有限公司无锡金融一街证券营业部,16174642.0,02
392271,000966.SZ,,20190418,华泰证券股份有限公司无锡金融一街证券营业部,18719126.0,02
392282,000990.SZ,,20190418,华泰证券股份有限公司南昌苏圃路证券营业部,17036249.0,02
392315,600207.SH,20190417,20190418,华泰证券股份有限公司南通环城西路证券营业部,15782902.0,05
392328,600963.SH,20190417,20190418,华泰证券股份有限公司北京月坛南街证券营业部,2667477.0,05
392335,601798.SH,20190416,20190418,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,3166311.0,06
392337,601798.SH,20190416,20190418,华泰证券股份有限公司北京月坛南街证券营业部,2861166.0,06
392339,600078.SH,,20190418,华泰证券股份有限公司江阴分公司,1699893.0,02
392344,601949.SH,,20190418,华泰证券股份有限公司淮安淮阴北京东路证券营业部,18290767.0,"02,04"
392348,601798.SH,20190416,20190418,华泰证券股份有限公司杭州求是路证券营业部,5810798.0,06
392356,600078.SH,,20190418,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,4052589.0,02
392358,601949.SH,,20190418,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,30484404.0,"02,04"
392359,601949.SH,,20190418,华泰证券股份有限公司成都蜀金路证券营业部,30264882.98,"02,04"
392367,600792.SH,20190416,20190418,华泰证券股份有限公司永嘉阳光大道证券营业部,24126763.34,05
392398,601138.SH,20190416,20190418,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,123258453.46,05
392426,600207.SH,20190417,20190418,华泰证券股份有限公司南京中华路证券营业部,12515200.0,05
392432,601777.SH,20190417,20190418,华泰证券股份有限公司南京中华路证券营业部,16391008.0,05
392437,600963.SH,20190417,20190418,华泰证券股份有限公司总部,12365144.0,05
392462,002648.SZ,,20190418,华泰证券股份有限公司长沙韶山北路证券营业部,38753721.9,03
392463,002648.SZ,,20190418,华泰证券股份有限公司深圳益田路营业部,22409922.8,03
392472,002201.SZ,,20190418,华泰证券股份有限公司上海分公司,3544854.0,03
392532,300299.SZ,20190416,20190418,华泰证券股份有限公司上海奉贤区望园南路证券营业部,35279462.32,05
392538,300292.SZ,20190416,20190418,华泰证券股份有限公司上海奉贤区望园南路证券营业部,23989116.0,05
392577,000413.SZ,,20190419,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,24138210.0,02
392618,002098.SZ,,20190419,华泰证券股份有限公司北京学院南路证券营业部,4192094.0,02
392621,002648.SZ,,20190419,华泰证券股份有限公司成都天府新区正东中街证券营业部,19112560.91,03
392635,000836.SZ,,20190419,华泰证券股份有限公司成都南一环路第二证券营业部,34851417.98,02
392638,000836.SZ,,20190419,华泰证券股份有限公司无锡金融一街证券营业部,18473630.0,02
392640,000680.SZ,,20190419,华泰证券股份有限公司无锡梁清路证券营业部,21390067.5,"02,04"
392652,002783.SZ,,20190419,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,11103400.6,03
392672,002166.SZ,20190417,20190419,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,8033748.0,05
392678,300194.SZ,,20190419,华泰证券股份有限公司湖南分公司,24926558.0,02
392679,300194.SZ,,20190419,华泰证券股份有限公司无锡分公司,22045453.0,02
392680,300194.SZ,,20190419,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,38162088.55,02
392686,300471.SZ,,20190419,华泰证券股份有限公司长沙韶山北路证券营业部,30900279.5,02
392691,300471.SZ,,20190419,华泰证券股份有限公司无锡解放西路证券营业部,18633352.14,02
392692,300471.SZ,,20190419,华泰证券股份有限公司上海共和新路证券营业部,18476168.0,02
392693,300471.SZ,,20190419,华泰证券股份有限公司上海普陀区江宁路证券营业部,17612141.5,02
392694,300471.SZ,,20190419,华泰证券股份有限公司浙江分公司,11917358.0,02
392696,300325.SZ,,20190419,华泰证券股份有限公司南京中华路证券营业部,22690951.0,02
392706,000723.SZ,,20190419,华泰证券股份有限公司吴江盛泽镇市场路证券营业部,68322985.34,"03,04"
392708,000996.SZ,,20190419,华泰证券股份有限公司深圳深南大道基金大厦证券营业部,13127981.24,02
392713,000996.SZ,,20190419,华泰证券股份有限公司北京雍和宫证券营业部,9281400.0,02
392722,000637.SZ,,20190419,华泰证券股份有限公司江西分公司,3204917.0,03
392725,001696.SZ,,20190419,华泰证券股份有限公司重庆春晖路证券营业部,12268481.6,03
392729,001696.SZ,,20190419,华泰证券股份有限公司长沙韶山北路证券营业部,14953192.0,03
392759,000836.SZ,,20190419,华泰证券股份有限公司成都蜀金路证券营业部,21358493.0,02
392763,002418.SZ,,20190419,华泰证券股份有限公司无锡金融一街证券营业部,29420895.0,02
392764,002418.SZ,,20190419,华泰证券股份有限公司深圳益田路营业部,20298319.9,02
392778,000996.SZ,,20190419,华泰证券股份有限公司无锡金融一街证券营业部,19040787.0,02
392802,002668.SZ,,20190419,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,14319702.0,"02,04"
392810,002210.SZ,,20190419,华泰证券股份有限公司上海分公司,21593369.0,02
392830,600503.SH,,20190419,华泰证券股份有限公司青岛宁夏路证券营业部,16774373.17,02
392831,600503.SH,,20190419,华泰证券股份有限公司苏州何山路证券营业部,16537525.2,02
392832,600503.SH,,20190419,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,13157131.0,02
392836,600773.SH,,20190419,华泰证券股份有限公司上海静安区威海路证券营业部,8749344.98,02
392842,000723.SZ,,20190419,华泰证券股份有限公司南京东苑路证券营业部,59500409.17,"03,04"
392848,000038.SZ,20190417,20190419,华泰证券股份有限公司上海奉贤区望园南路证券营业部,9473318.52,05
392860,000680.SZ,20190417,20190419,华泰证券股份有限公司无锡梁清路证券营业部,21576957.5,05
392881,002630.SZ,,20190419,华泰证券股份有限公司太原体育路证券营业部,18063202.0,02
392890,601949.SH,,20190419,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,18039030.24,"02,04"
392897,600352.SH,,20190419,华泰证券股份有限公司浙江分公司,226846714.91,02
392903,600666.SH,,20190419,华泰证券股份有限公司深圳红荔路证券营业部,3792400.0,02
392904,600666.SH,,20190419,华泰证券股份有限公司上海武定路证券营业部,3647789.8,02
392906,601949.SH,,20190419,华泰证券股份有限公司成都蜀金路证券营业部,28249982.0,"02,04"
392918,300698.SZ,,20190419,华泰证券股份有限公司杭州求是路证券营业部,5218923.0,"03,04"
392938,300292.SZ,,20190419,华泰证券股份有限公司上海奉贤区望园南路证券营业部,26391329.67,03
392954,300528.SZ,,20190419,华泰证券股份有限公司北京广渠门内大街证券营业部,6095582.2,03
392997,300325.SZ,20190417,20190419,华泰证券股份有限公司深圳益田路营业部,43874667.09,05
392999,300325.SZ,20190417,20190419,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,28146539.0,05
393000,300325.SZ,20190417,20190419,华泰证券股份有限公司南京中华路证券营业部,23156371.0,05
393001,300325.SZ,20190417,20190419,华泰证券股份有限公司无锡金融一街证券营业部,23176184.0,05
393034,300325.SZ,,20190419,华泰证券股份有限公司无锡金融一街证券营业部,22088136.0,02
393035,300325.SZ,,20190419,华泰证券股份有限公司深圳益田路营业部,18937323.09,02
393036,300325.SZ,,20190419,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,16605153.0,02
393046,300134.SZ,,20190419,华泰证券股份有限公司厦门厦禾路证券营业部,9438480.0,02
393053,300266.SZ,,20190419,华泰证券股份有限公司上海分公司,14937660.0,02
393075,300528.SZ,,20190419,华泰证券股份有限公司南京中华路证券营业部,16324753.44,03
393087,600218.SH,,20190419,华泰证券股份有限公司上海静安区威海路证券营业部,28144160.64,"03,04"
393096,600775.SH,,20190419,华泰证券股份有限公司武汉新华路证券营业部,26787347.4,03
393107,300234.SZ,,20190419,华泰证券股份有限公司深圳红荔路证券营业部,2784515.0,02
393128,300317.SZ,20190417,20190419,华泰证券股份有限公司扬州文昌中路证券营业部,13905476.0,05
393135,300471.SZ,20190417,20190419,华泰证券股份有限公司长沙韶山北路证券营业部,64429867.45,05
393144,300317.SZ,20190417,20190419,华泰证券股份有限公司上海武定路证券营业部,12187852.68,05
393145,300317.SZ,20190417,20190419,华泰证券股份有限公司无锡解放西路证券营业部,10185326.64,05
393190,600175.SH,20190417,20190419,华泰证券股份有限公司南宁中泰路证券营业部,18956068.0,05
393197,600078.SH,20190417,20190419,华泰证券股份有限公司江阴分公司,9445258.0,05
393202,600687.SH,20190417,20190419,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,3084240.0,06
393243,002215.SZ,20190419,20190422,华泰证券股份有限公司南京中华路证券营业部,11077616.0,05
393260,002265.SZ,,20190422,华泰证券股份有限公司北京西三环北路证券营业部,2669078.92,02
393261,002265.SZ,,20190422,华泰证券股份有限公司深圳深南大道证券营业部,9832383.0,02
393297,000836.SZ,20190418,20190422,华泰证券股份有限公司成都南一环路第二证券营业部,67138187.98,05
393299,000836.SZ,20190418,20190422,华泰证券股份有限公司苏州何山路证券营业部,31715081.2,05
393321,002668.SZ,,20190422,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,15184447.48,"03,04"
393327,002662.SZ,,20190422,华泰证券股份有限公司南京中华路证券营业部,11975056.0,03
393365,002631.SZ,20190419,20190422,华泰证券股份有限公司上海浦东新区妙境路证券营业部,20986368.0,05
393367,002631.SZ,20190419,20190422,华泰证券股份有限公司杭州求是路证券营业部,20855343.0,05
393375,002385.SZ,,20190422,华泰证券股份有限公司无锡金融一街证券营业部,22883799.0,02
393388,002198.SZ,,20190422,华泰证券股份有限公司南京中华路证券营业部,12319667.0,02
393408,002210.SZ,,20190422,华泰证券股份有限公司上海普陀区江宁路证券营业部,21833641.0,03
393415,002166.SZ,,20190422,华泰证券股份有限公司梧州西堤三路证券营业部,35242604.64,02
393422,002600.SZ,,20190422,华泰证券股份有限公司无锡金融一街证券营业部,23533313.0,02
393477,000610.SZ,,20190422,华泰证券股份有限公司深圳彩田路证券营业部,7949407.0,"02,04"
393489,002547.SZ,,20190422,华泰证券股份有限公司深圳前海证券营业部,28233783.84,02
393493,002783.SZ,,20190422,华泰证券股份有限公司上海静安区威海路证券营业部,23117312.0,"02,04"
393505,300152.SZ,,20190422,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,6853065.41,02
393506,300194.SZ,,20190422,华泰证券股份有限公司江西分公司,37642086.4,"02,03"
393508,300194.SZ,,20190422,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,27945671.0,"02,03"
393509,300194.SZ,,20190422,华泰证券股份有限公司湖南分公司,24696575.0,"02,03"
393510,300194.SZ,,20190422,华泰证券股份有限公司无锡分公司,19789273.0,"02,03"
393546,002215.SZ,20190419,20190422,华泰证券股份有限公司深圳深南大道证券营业部,15013561.2,05
393560,000070.SZ,,20190422,华泰证券股份有限公司成都蜀金路证券营业部,34377620.0,02
393570,000890.SZ,,20190422,华泰证券股份有限公司无锡永乐路证券营业部,7257674.0,02
393574,000890.SZ,,20190422,华泰证券股份有限公司江阴分公司,11154609.84,02
393618,300540.SZ,,20190422,华泰证券股份有限公司南京解放路证券营业部,14553000.0,02
393638,300265.SZ,,20190422,华泰证券股份有限公司湖南分公司,12635889.0,02
393641,300265.SZ,,20190422,华泰证券股份有限公司上海奉贤区望园南路证券营业部,12210800.0,02
393649,300023.SZ,,20190422,华泰证券股份有限公司宁波柳汀街证券营业部,5638421.14,02
